ID,DataRow ID,Labeled Data,Label,Created By,Project Name,Created At,Updated At,Seconds to Label,External ID,Agreement,Benchmark Agreement,Benchmark ID,Benchmark Reference ID,Dataset Name,Reviews,View Label,Masks
cjviokl5oj4cc0a08fh9xx88n,cjvio5623ogng0ctnghkn8uaw,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8qjb1t20p10801sb8fh24p%2F993c7679-b27c-6f26-f9da-7b1b1b70d7b4-FreshCadaver005_20190510_Muscle.png,"{""Muscle"":[{""geometry"":[{""x"":0,""y"":804},{""x"":40,""y"":716},{""x"":59,""y"":687},{""x"":91,""y"":660},{""x"":145,""y"":599},{""x"":189,""y"":567},{""x"":235,""y"":550},{""x"":285,""y"":504},{""x"":317,""y"":474},{""x"":384,""y"":413},{""x"":406,""y"":318},{""x"":406,""y"":263},{""x"":340,""y"":230},{""x"":327,""y"":207},{""x"":366,""y"":123},{""x"":431,""y"":46},{""x"":493,""y"":0},{""x"":1484,""y"":0},{""x"":1520,""y"":73},{""x"":1539,""y"":112},{""x"":1558,""y"":129},{""x"":1641,""y"":128},{""x"":1697,""y"":156},{""x"":1795,""y"":197},{""x"":1866,""y"":218},{""x"":1920,""y"":227},{""x"":1920,""y"":967},{""x"":1868,""y"":1007},{""x"":1805,""y"":1023},{""x"":1744,""y"":1080},{""x"":714,""y"":1080},{""x"":668,""y"":1050},{""x"":615,""y"":1080},{""x"":355,""y"":1080},{""x"":338,""y"":1032},{""x"":224,""y"":1070},{""x"":162,""y"":1060},{""x"":132,""y"":1041},{""x"":91,""y"":1031},{""x"":46,""y"":1040},{""x"":0,""y"":1019}]}]}",jshenson@stanford.edu,Multispectral Imaging,1557529033000,1557529033000,54.062,FreshCadaver005_20190510_Muscle.png,,,,,FreshCadaver005_20190510,[],https://image-segmentation-v4.labelbox.com?project=cjuog5nqqbeca0987cdpzb7ty&label=cjviokl5oj4cc0a08fh9xx88n,"{""Muscle"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2aW9rbDVvajRjYzBhMDhmaDl4eDg4biIsImNsYXNzTmFtZSI6Ik11c2NsZSIsImlhdCI6MTU1OTc1NDk5NywiZXhwIjoxNzE3NDM0OTk3fQ.b9fvCvlqjRdbYnhK3ZdEiUJGlRpyr7I4XXMeoGrfOpU""}"
cjviolo64j2yb08043zmv34x9,cjvio5623ognk0ctnc4pqak6x,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8qjb1t20p10801sb8fh24p%2Fd9462e85-04eb-df95-f09b-fb4f2b5f1dc6-FreshCadaver005_20190510_Nerve.png,"{""Nerve"":[{""geometry"":[{""x"":0,""y"":36},{""x"":181,""y"":100},{""x"":333,""y"":165},{""x"":476,""y"":230},{""x"":615,""y"":290},{""x"":735,""y"":333},{""x"":871,""y"":359},{""x"":929,""y"":385},{""x"":991,""y"":410},{""x"":1124,""y"":453},{""x"":1181,""y"":471},{""x"":1232,""y"":499},{""x"":1248,""y"":513},{""x"":1371,""y"":558},{""x"":1511,""y"":614},{""x"":1614,""y"":665},{""x"":1688,""y"":680},{""x"":1785,""y"":743},{""x"":1897,""y"":796},{""x"":1920,""y"":793},{""x"":1920,""y"":1019},{""x"":1851,""y"":976},{""x"":1718,""y"":926},{""x"":1583,""y"":880},{""x"":1458,""y"":822},{""x"":1321,""y"":765},{""x"":1165,""y"":718},{""x"":951,""y"":648},{""x"":797,""y"":595},{""x"":641,""y"":545},{""x"":482,""y"":492},{""x"":311,""y"":433},{""x"":161,""y"":379},{""x"":0,""y"":343}]}]}",jshenson@stanford.edu,Multispectral Imaging,1557529083000,1557529083000,50.348,FreshCadaver005_20190510_Nerve.png,,,,,FreshCadaver005_20190510,[],https://image-segmentation-v4.labelbox.com?project=cjuog5nqqbeca0987cdpzb7ty&label=cjviolo64j2yb08043zmv34x9,"{""Nerve"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2aW9sbzY0ajJ5YjA4MDQzem12MzR4OSIsImNsYXNzTmFtZSI6Ik5lcnZlIiwiaWF0IjoxNTU5NzU0OTk3LCJleHAiOjE3MTc0MzQ5OTd9.cQrZM7GCTcQ_WK60YDuN7fSHQV95FgBiDlcnN0oaFdo""}"
cjviomiztj31l08048kf2r8n4,cjvio5623ogno0ctn4hoghmce,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8qjb1t20p10801sb8fh24p%2F8e20c8d0-d954-9b20-de97-d587e39257ff-FreshCadaver005_20190510_Parotid.png,"{""Parotid"":[{""geometry"":[{""x"":0,""y"":195},{""x"":67,""y"":132},{""x"":110,""y"":103},{""x"":152,""y"":79},{""x"":178,""y"":32},{""x"":256,""y"":0},{""x"":1727,""y"":0},{""x"":1733,""y"":13},{""x"":1758,""y"":38},{""x"":1791,""y"":66},{""x"":1814,""y"":91},{""x"":1824,""y"":111},{""x"":1841,""y"":129},{""x"":1920,""y"":148},{""x"":1920,""y"":656},{""x"":1855,""y"":734},{""x"":1818,""y"":772},{""x"":1789,""y"":805},{""x"":1783,""y"":854},{""x"":1758,""y"":939},{""x"":1735,""y"":986},{""x"":1690,""y"":1080},{""x"":137,""y"":1080},{""x"":124,""y"":1020},{""x"":113,""y"":971},{""x"":102,""y"":920},{""x"":83,""y"":879},{""x"":62,""y"":855},{""x"":38,""y"":839},{""x"":13,""y"":817},{""x"":28,""y"":744},{""x"":0,""y"":688}]}]}",jshenson@stanford.edu,Multispectral Imaging,1557529123000,1557529123000,39.62,FreshCadaver005_20190510_Parotid.png,,,,,FreshCadaver005_20190510,[],https://image-segmentation-v4.labelbox.com?project=cjuog5nqqbeca0987cdpzb7ty&label=cjviomiztj31l08048kf2r8n4,"{""Parotid"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2aW9taXp0ajMxbDA4MDQ4a2YycjhuNCIsImNsYXNzTmFtZSI6IlBhcm90aWQiLCJpYXQiOjE1NTk3NTQ5OTcsImV4cCI6MTcxNzQzNDk5N30.jvSkGJ7RslRcSRnZ6bLrYCsIl-0cDzuizL97o4f6Tss""}"
cjvionkzfj68e0866330fjpw8,cjvio5623ogns0ctnevzg4nsb,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8qjb1t20p10801sb8fh24p%2F07ce7c2e-144b-012a-5f21-93039523dffe-FreshCadaver005_20190510_PerichondriumWCartilage.png,"{""PerichondriumWcartilage"":[{""geometry"":[{""x"":305,""y"":323},{""x"":358,""y"":255},{""x"":491,""y"":238},{""x"":583,""y"":223},{""x"":641,""y"":238},{""x"":687,""y"":256},{""x"":706,""y"":265},{""x"":746,""y"":238},{""x"":796,""y"":235},{""x"":843,""y"":251},{""x"":870,""y"":267},{""x"":901,""y"":290},{""x"":1015,""y"":284},{""x"":1046,""y"":281},{""x"":1086,""y"":289},{""x"":1111,""y"":301},{""x"":1180,""y"":273},{""x"":1227,""y"":280},{""x"":1290,""y"":276},{""x"":1330,""y"":284},{""x"":1385,""y"":313},{""x"":1421,""y"":340},{""x"":1490,""y"":376},{""x"":1532,""y"":400},{""x"":1569,""y"":424},{""x"":1586,""y"":438},{""x"":1587,""y"":470},{""x"":1572,""y"":503},{""x"":1566,""y"":546},{""x"":1545,""y"":599},{""x"":1528,""y"":624},{""x"":1455,""y"":644},{""x"":1379,""y"":647},{""x"":1322,""y"":662},{""x"":1273,""y"":691},{""x"":1210,""y"":713},{""x"":1098,""y"":734},{""x"":1070,""y"":749},{""x"":1019,""y"":772},{""x"":971,""y"":788},{""x"":958,""y"":823},{""x"":938,""y"":870},{""x"":922,""y"":896},{""x"":896,""y"":918},{""x"":852,""y"":943},{""x"":810,""y"":970},{""x"":800,""y"":984},{""x"":746,""y"":972},{""x"":706,""y"":975},{""x"":599,""y"":958},{""x"":566,""y"":938},{""x"":509,""y"":855},{""x"":462,""y"":790},{""x"":447,""y"":756},{""x"":416,""y"":711},{""x"":391,""y"":687},{""x"":364,""y"":658},{""x"":343,""y"":603},{""x"":326,""y"":561},{""x"":310,""y"":524},{""x"":301,""y"":431}]}]}",jshenson@stanford.edu,Multispectral Imaging,1557529172000,1557529172000,48.94,FreshCadaver005_20190510_PerichondriumWCartilage.png,,,,,FreshCadaver005_20190510,[],https://image-segmentation-v4.labelbox.com?project=cjuog5nqqbeca0987cdpzb7ty&label=cjvionkzfj68e0866330fjpw8,"{""PerichondriumWcartilage"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2aW9ua3pmajY4ZTA4NjYzMzBmanB3OCIsImNsYXNzTmFtZSI6IlBlcmljaG9uZHJpdW1XY2FydGlsYWdlIiwiaWF0IjoxNTU5NzU0OTk3LCJleHAiOjE3MTc0MzQ5OTd9.ACWQu-dP4qirDeOCEfBA-2OpbgKPHgWxb78nh5HqEkI""}"
cjviooh97j54o0838ebnd0vip,cjvio5624ognw0ctn766y609w,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8qjb1t20p10801sb8fh24p%2F0f055a33-a9e6-bf36-6590-70beb4f5f318-FreshCadaver005_20190510_Skin.png,"{""Skin"":[{""geometry"":[{""x"":0,""y"":150},{""x"":59,""y"":87},{""x"":113,""y"":66},{""x"":206,""y"":45},{""x"":294,""y"":51},{""x"":359,""y"":59},{""x"":453,""y"":70},{""x"":523,""y"":69},{""x"":598,""y"":53},{""x"":649,""y"":37},{""x"":736,""y"":30},{""x"":864,""y"":0},{""x"":1697,""y"":0},{""x"":1715,""y"":28},{""x"":1755,""y"":64},{""x"":1920,""y"":149},{""x"":1920,""y"":858},{""x"":1708,""y"":1012},{""x"":1570,""y"":1080},{""x"":265,""y"":1080},{""x"":164,""y"":987},{""x"":133,""y"":932},{""x"":144,""y"":895},{""x"":170,""y"":878},{""x"":148,""y"":820},{""x"":88,""y"":764},{""x"":0,""y"":656}]}]}",jshenson@stanford.edu,Multispectral Imaging,1557529214000,1557529214000,41.63,FreshCadaver005_20190510_Skin.png,,,,,FreshCadaver005_20190510,[],https://image-segmentation-v4.labelbox.com?project=cjuog5nqqbeca0987cdpzb7ty&label=cjviooh97j54o0838ebnd0vip,"{""Skin"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2aW9vaDk3ajU0bzA4MzhlYm5kMHZpcCIsImNsYXNzTmFtZSI6IlNraW4iLCJpYXQiOjE1NTk3NTQ5OTcsImV4cCI6MTcxNzQzNDk5N30.Ii4K6GXhCasLx2VKAAgRUyDJkTADMR9wOUpvmY073BI""}"
cjviop045j1mt09849m0ahhb3,cjvio5624ogo00ctnebyr0rpd,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8qjb1t20p10801sb8fh24p%2Ff2f65d18-7008-a870-7953-66daeba9b6ef-FreshCadaver005_20190510_Vein.png,"{""Vein"":[{""geometry"":[{""x"":0,""y"":0},{""x"":1763,""y"":0},{""x"":1798,""y"":51},{""x"":1808,""y"":112},{""x"":1821,""y"":164},{""x"":1831,""y"":199},{""x"":1851,""y"":235},{""x"":1870,""y"":291},{""x"":1863,""y"":322},{""x"":1858,""y"":382},{""x"":1862,""y"":431},{""x"":1878,""y"":485},{""x"":1892,""y"":529},{""x"":1920,""y"":597},{""x"":1920,""y"":1080},{""x"":0,""y"":1080}]}]}",jshenson@stanford.edu,Multispectral Imaging,1557529239000,1559597290000,24.016,FreshCadaver005_20190510_Vein.png,,,,,FreshCadaver005_20190510,[],https://image-segmentation-v4.labelbox.com?project=cjuog5nqqbeca0987cdpzb7ty&label=cjviop045j1mt09849m0ahhb3,"{""Vein"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2aW9wMDQ1ajFtdDA5ODQ5bTBhaGhiMyIsImNsYXNzTmFtZSI6IlZlaW4iLCJpYXQiOjE1NTk3NTQ5OTcsImV4cCI6MTcxNzQzNDk5N30.mtIlkT82z3KRtSiYdd65jsbE_XNGUzrOEp3STh67-hw""}"
cjvptalxia5x10866b18k63e9,cjvpt7mhfj7hb0ctn0bpg10ph,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8qjb1t20p10801sb8fh24p%2F5065177b-6bef-aa87-0022-b79721585aff-FreshCadaver006_20190515_Artery.png,"{""Artery"":[{""geometry"":[{""x"":0,""y"":165},{""x"":59,""y"":177},{""x"":128,""y"":186},{""x"":303,""y"":194},{""x"":461,""y"":189},{""x"":594,""y"":183},{""x"":649,""y"":175},{""x"":739,""y"":173},{""x"":772,""y"":172},{""x"":804,""y"":162},{""x"":884,""y"":156},{""x"":972,""y"":152},{""x"":1003,""y"":146},{""x"":1058,""y"":149},{""x"":1097,""y"":165},{""x"":1165,""y"":161},{""x"":1218,""y"":166},{""x"":1283,""y"":157},{""x"":1372,""y"":174},{""x"":1400,""y"":169},{""x"":1450,""y"":181},{""x"":1543,""y"":168},{""x"":1627,""y"":186},{""x"":1686,""y"":187},{""x"":1721,""y"":193},{""x"":1768,""y"":186},{""x"":1840,""y"":229},{""x"":1920,""y"":255},{""x"":1920,""y"":933},{""x"":1839,""y"":936},{""x"":1805,""y"":941},{""x"":1740,""y"":930},{""x"":1685,""y"":933},{""x"":1627,""y"":916},{""x"":1499,""y"":897},{""x"":1358,""y"":883},{""x"":1198,""y"":874},{""x"":1015,""y"":860},{""x"":903,""y"":856},{""x"":740,""y"":859},{""x"":602,""y"":859},{""x"":526,""y"":851},{""x"":380,""y"":868},{""x"":170,""y"":901},{""x"":0,""y"":934}]}]}",jshenson@stanford.edu,Multispectral Imaging,1557960228000,1557960228000,71.828,FreshCadaver006_20190515_Artery.png,,,,,FreshCadaver006_20190515,[],https://image-segmentation-v4.labelbox.com?project=cjuog5nqqbeca0987cdpzb7ty&label=cjvptalxia5x10866b18k63e9,"{""Artery"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2cHRhbHhpYTV4MTA4NjZiMThrNjNlOSIsImNsYXNzTmFtZSI6IkFydGVyeSIsImlhdCI6MTU1OTc1NDk5NywiZXhwIjoxNzE3NDM0OTk3fQ.ysvqesqGpCubso59o9ARdLRyA5ZgN6lMDyWH8YEuzGg""}"
cjvptbj469p4j0828a2z9zu5p,cjvpt7mhfj7hf0ctnh7oiayg8,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8qjb1t20p10801sb8fh24p%2F9cf58156-e762-6799-e918-b412ab6bb58c-FreshCadaver006_20190515_Bone.png,"{""Bone"":[{""geometry"":[{""x"":404,""y"":121},{""x"":470,""y"":70},{""x"":563,""y"":46},{""x"":716,""y"":32},{""x"":785,""y"":0},{""x"":1541,""y"":0},{""x"":1595,""y"":45},{""x"":1603,""y"":107},{""x"":1611,""y"":189},{""x"":1614,""y"":255},{""x"":1603,""y"":323},{""x"":1593,""y"":431},{""x"":1586,""y"":532},{""x"":1573,""y"":640},{""x"":1557,""y"":751},{""x"":1543,""y"":871},{""x"":1533,""y"":957},{""x"":1487,""y"":1080},{""x"":1108,""y"":1080},{""x"":925,""y"":1058},{""x"":827,""y"":1066},{""x"":709,""y"":1045},{""x"":565,""y"":1036},{""x"":385,""y"":1017},{""x"":359,""y"":951},{""x"":359,""y"":821},{""x"":379,""y"":684},{""x"":355,""y"":636},{""x"":362,""y"":507},{""x"":388,""y"":425},{""x"":408,""y"":348},{""x"":408,""y"":278},{""x"":404,""y"":216}]}]}",jshenson@stanford.edu,Multispectral Imaging,1557960271000,1557960271000,42.67,FreshCadaver006_20190515_Bone.png,,,,,FreshCadaver006_20190515,[],https://image-segmentation-v4.labelbox.com?project=cjuog5nqqbeca0987cdpzb7ty&label=cjvptbj469p4j0828a2z9zu5p,"{""Bone"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2cHRiajQ2OXA0ajA4MjhhMno5enU1cCIsImNsYXNzTmFtZSI6IkJvbmUiLCJpYXQiOjE1NTk3NTQ5OTcsImV4cCI6MTcxNzQzNDk5N30.ULs0jKu3EK2z2WhG2_GQJUbKoutmi9OuZ_GsJH6PqD4""}"
cjvptdczha0iy0838pvilepio,cjvpt7mhfj7hj0ctn4xkk5ddx,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8qjb1t20p10801sb8fh24p%2Fcb2c5581-8ab2-4fd5-e9bb-f0d37f1c277b-FreshCadaver006_20190515_Cartilage.png,"{""Cartilage"":[{""geometry"":[{""x"":328,""y"":417},{""x"":354,""y"":384},{""x"":385,""y"":359},{""x"":422,""y"":330},{""x"":457,""y"":310},{""x"":497,""y"":281},{""x"":538,""y"":239},{""x"":558,""y"":202},{""x"":595,""y"":156},{""x"":639,""y"":137},{""x"":672,""y"":145},{""x"":681,""y"":156},{""x"":728,""y"":161},{""x"":756,""y"":157},{""x"":790,""y"":165},{""x"":809,""y"":173},{""x"":818,""y"":198},{""x"":818,""y"":230},{""x"":821,""y"":247},{""x"":841,""y"":240},{""x"":851,""y"":235},{""x"":875,""y"":249},{""x"":903,""y"":244},{""x"":951,""y"":252},{""x"":1008,""y"":267},{""x"":1075,""y"":267},{""x"":1119,""y"":269},{""x"":1140,""y"":238},{""x"":1170,""y"":207},{""x"":1206,""y"":198},{""x"":1251,""y"":179},{""x"":1321,""y"":169},{""x"":1375,""y"":170},{""x"":1407,""y"":240},{""x"":1407,""y"":267},{""x"":1391,""y"":293},{""x"":1363,""y"":399},{""x"":1351,""y"":476},{""x"":1347,""y"":508},{""x"":1345,""y"":563},{""x"":1359,""y"":592},{""x"":1372,""y"":573},{""x"":1425,""y"":600},{""x"":1471,""y"":629},{""x"":1500,""y"":673},{""x"":1532,""y"":732},{""x"":1533,""y"":779},{""x"":1519,""y"":810},{""x"":1492,""y"":822},{""x"":1478,""y"":769},{""x"":1412,""y"":747},{""x"":1379,""y"":756},{""x"":1367,""y"":768},{""x"":1368,""y"":793},{""x"":1374,""y"":822},{""x"":1342,""y"":843},{""x"":1314,""y"":823},{""x"":1263,""y"":881},{""x"":1223,""y"":972},{""x"":1086,""y"":1033},{""x"":1041,""y"":1031},{""x"":1002,""y"":1031},{""x"":969,""y"":1034},{""x"":903,""y"":1008},{""x"":851,""y"":996},{""x"":785,""y"":988},{""x"":734,""y"":987},{""x"":695,""y"":986},{""x"":680,""y"":1009},{""x"":641,""y"":1038},{""x"":600,""y"":1031},{""x"":598,""y"":992},{""x"":520,""y"":942},{""x"":509,""y"":922},{""x"":451,""y"":867},{""x"":393,""y"":821},{""x"":344,""y"":785},{""x"":329,""y"":771},{""x"":312,""y"":725},{""x"":305,""y"":644},{""x"":302,""y"":586},{""x"":302,""y"":523},{""x"":311,""y"":467}]}]}",jshenson@stanford.edu,Multispectral Imaging,1557960357000,1557960357000,85.164,FreshCadaver006_20190515_Cartilage.png,,,,,FreshCadaver006_20190515,[],https://image-segmentation-v4.labelbox.com?project=cjuog5nqqbeca0987cdpzb7ty&label=cjvptdczha0iy0838pvilepio,"{""Cartilage"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2cHRkY3poYTBpeTA4MzhwdmlsZXBpbyIsImNsYXNzTmFtZSI6IkNhcnRpbGFnZSIsImlhdCI6MTU1OTc1NDk5NywiZXhwIjoxNzE3NDM0OTk3fQ._XKaY9BCzgSRNTS3_d3VjzW23JVxsc8_BlizZjGQI_g""}"
cjvpte4yla8cc0a70zamvx6x4,cjvpt7mhfj7hn0ctneak4fe88,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8qjb1t20p10801sb8fh24p%2Fbdeee2d1-bee0-d7d1-428e-9fa1ab0eece6-FreshCadaver006_20190515_Dura.png,"{""Dura"":[{""geometry"":[{""x"":0,""y"":0},{""x"":1891,""y"":0},{""x"":1920,""y"":65},{""x"":1920,""y"":924},{""x"":1901,""y"":962},{""x"":1888,""y"":995},{""x"":1872,""y"":1080},{""x"":146,""y"":1080},{""x"":84,""y"":1052},{""x"":48,""y"":1017},{""x"":17,""y"":1002},{""x"":9,""y"":971},{""x"":18,""y"":928},{""x"":21,""y"":893},{""x"":32,""y"":879},{""x"":40,""y"":866},{""x"":44,""y"":842},{""x"":49,""y"":751},{""x"":37,""y"":703},{""x"":22,""y"":636},{""x"":9,""y"":574},{""x"":0,""y"":554},{""x"":0,""y"":360},{""x"":11,""y"":313},{""x"":17,""y"":282},{""x"":9,""y"":226},{""x"":0,""y"":189}]}]}",jshenson@stanford.edu,Multispectral Imaging,1557960393000,1557960393000,35.841,FreshCadaver006_20190515_Dura.png,,,,,FreshCadaver006_20190515,[],https://image-segmentation-v4.labelbox.com?project=cjuog5nqqbeca0987cdpzb7ty&label=cjvpte4yla8cc0a70zamvx6x4,"{""Dura"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2cHRlNHlsYThjYzBhNzB6YW12eDZ4NCIsImNsYXNzTmFtZSI6IkR1cmEiLCJpYXQiOjE1NTk3NTQ5OTcsImV4cCI6MTcxNzQzNDk5N30.WFQn9GUq3xyQE7vgOt4z8DGh6pF6xiG_wgMPPBWw8vs""}"
cjvptefxj9oqf0984t16nqqd7,cjvpt7mhfj7hr0ctn3yo4fjga,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8qjb1t20p10801sb8fh24p%2F20310a58-e8c5-4ffc-dadd-7b518d57296b-FreshCadaver006_20190515_Fascia.png,"{""Fascia"":[{""geometry"":[{""x"":0,""y"":0},{""x"":1920,""y"":0},{""x"":1920,""y"":1080},{""x"":127,""y"":1080},{""x"":0,""y"":976}]}]}",jshenson@stanford.edu,Multispectral Imaging,1557960407000,1557960407000,14.018,FreshCadaver006_20190515_Fascia.png,,,,,FreshCadaver006_20190515,[],https://image-segmentation-v4.labelbox.com?project=cjuog5nqqbeca0987cdpzb7ty&label=cjvptefxj9oqf0984t16nqqd7,"{""Fascia"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2cHRlZnhqOW9xZjA5ODR0MTZucXFkNyIsImNsYXNzTmFtZSI6IkZhc2NpYSIsImlhdCI6MTU1OTc1NDk5NywiZXhwIjoxNzE3NDM0OTk3fQ.N93t1lXBFDzVS2OSlrCCpZ_wBb5CoL8BZD91lGbj4rk""}"
cjvptfb3e9ov30984yl8wev0b,cjvpt7mhfj7hv0ctnbp1va095,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8qjb1t20p10801sb8fh24p%2F47453a10-78b5-ea39-7748-61764721044d-FreshCadaver006_20190515_Fat.png,"{""Fat"":[{""geometry"":[{""x"":0,""y"":197},{""x"":34,""y"":165},{""x"":45,""y"":148},{""x"":84,""y"":123},{""x"":139,""y"":112},{""x"":187,""y"":103},{""x"":220,""y"":86},{""x"":255,""y"":57},{""x"":276,""y"":0},{""x"":1623,""y"":0},{""x"":1647,""y"":13},{""x"":1676,""y"":33},{""x"":1682,""y"":53},{""x"":1725,""y"":79},{""x"":1752,""y"":117},{""x"":1763,""y"":148},{""x"":1762,""y"":226},{""x"":1763,""y"":276},{""x"":1779,""y"":358},{""x"":1797,""y"":418},{""x"":1806,""y"":458},{""x"":1821,""y"":511},{""x"":1830,""y"":577},{""x"":1839,""y"":687},{""x"":1847,""y"":728},{""x"":1882,""y"":810},{""x"":1920,""y"":909},{""x"":1920,""y"":1080},{""x"":377,""y"":1080},{""x"":369,""y"":1034},{""x"":344,""y"":982},{""x"":325,""y"":953},{""x"":300,""y"":922},{""x"":261,""y"":910},{""x"":239,""y"":900},{""x"":216,""y"":885},{""x"":198,""y"":858},{""x"":183,""y"":834},{""x"":168,""y"":817},{""x"":143,""y"":802},{""x"":128,""y"":779},{""x"":106,""y"":765},{""x"":87,""y"":756},{""x"":55,""y"":730},{""x"":38,""y"":706},{""x"":4,""y"":664},{""x"":0,""y"":639}]}]}",jshenson@stanford.edu,Multispectral Imaging,1557960448000,1557960448000,40.199,FreshCadaver006_20190515_Fat.png,,,,,FreshCadaver006_20190515,[],https://image-segmentation-v4.labelbox.com?project=cjuog5nqqbeca0987cdpzb7ty&label=cjvptfb3e9ov30984yl8wev0b,"{""Fat"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2cHRmYjNlOW92MzA5ODR5bDh3ZXYwYiIsImNsYXNzTmFtZSI6IkZhdCIsImlhdCI6MTU1OTc1NDk5NywiZXhwIjoxNzE3NDM0OTk3fQ.rDdgdvajbZlW6536C8Zw4b2B3v83NKfXca-gWroFXWo""}"
cjvptfqho9thx0a08r46kj4mc,cjvpt7mhfj7hz0ctnbj91ggk5,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8qjb1t20p10801sb8fh24p%2F3c3767e3-660a-f6e6-22e0-738bb68676c8-FreshCadaver006_20190515_Mucosa.png,"{""Mucosa"":[{""geometry"":[{""x"":0,""y"":102},{""x"":78,""y"":87},{""x"":86,""y"":33},{""x"":12,""y"":0},{""x"":1920,""y"":0},{""x"":1920,""y"":897},{""x"":1872,""y"":984},{""x"":1853,""y"":1080},{""x"":67,""y"":1080},{""x"":0,""y"":1025}]}]}",jshenson@stanford.edu,Multispectral Imaging,1557960468000,1557960468000,19.762,FreshCadaver006_20190515_Mucosa.png,,,,,FreshCadaver006_20190515,[],https://image-segmentation-v4.labelbox.com?project=cjuog5nqqbeca0987cdpzb7ty&label=cjvptfqho9thx0a08r46kj4mc,"{""Mucosa"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2cHRmcWhvOXRoeDBhMDhyNDZrajRtYyIsImNsYXNzTmFtZSI6Ik11Y29zYSIsImlhdCI6MTU1OTc1NDk5NywiZXhwIjoxNzE3NDM0OTk3fQ.Kt4wh3h3nwRPyPYU-RDIPTz08WVf3fBshBf2ARtKE70""}"
